zPsSLM2WYcg,72.957161,122.376928,10001
--I6AonX_GU,672.507325,721.872375,10000
-57a9weeAAI,482.98451,510.053167,10000
-6tKxi-yrjc,85.4,176.0,10000
-ILFhRtGCAw,0.0,31.66,10000
-SOC15b9BOc,0.0,20.5,10000
-_E2WzSKLVQ,0.0,2.37,10000
017MbQM6lwM,575.1,621.506825,10000
081cRGZbGq8,496.591943,524.11875,10000
095GAbAy1-8,73.4,132.171625,10000
0DVu4784G8s,0.0,27.76,10000
0Ji84tLYeTQ,17.309154,74.818018,10000
0XTgz5Z1bhE,2.166653,7.545616,10000
0ipv_hwePZ0,422.808865,477.773671,10000
13iFMAgxLCo,79.2,141.745837,10000
1N0nQxwKCRc,0.0,20.6,10000
1U2WwOY3lDk,17.259034,22.802849,10000
1XVnW6T8Qb8,0.0,20.8,10000
1lX-fPMIIfY,0.0,30.8,10000
1ssX7L7d0nA,0.0,63.0,10000
1tNlsjtMMAQ,910.38448,1017.003961,10000
26Y5ODRDCEA,0.0,16.5,10000
288uvv5T9aA,623.598643,701.361824,10000
2DaZE_VGytQ,2.1,13.4,10000
2FxRM9YLaaU,702.733945,770.130143,10000
2MQLrAvVnNY,0.0,20.5,10000
2RbRUcRc0is,2.1,14.3,10000
2Rff5rDXLDU,370.728003,438.143585,10000
2SFRNy-Fe6k,0.0,144.550156,10000
2_AoYWoMarc,35.043251,54.342654,10000
360buCC9o4c,0.0,16.4,10000
3DuAI9U5VdI,129.045,130.3,10000
3GK_3KgZios,401.991641,457.801,10000
3h7L_Yi62DQ,0.0,48.382123,10000
3o2LTEb-mrs,42.385806,88.752091,10000
3oasDya9vHA,195.44,264.221,10000
3u3_nKWMj9I,661.02,678.45,10000
4gkdFQUNHDY,27.001551,33.4,10000
55deiVukI-c,0.0,18.4,10000
5MvSllqGqcE,0.0,20.5,10000
5UfTAUX59hU,0.0,20.25,10000
5W5cyDEEFn8,0.0,20.7,10000
5YV-Eq9fDiQ,0.0,20.5,10000
5bMIZgjJD1A,9.9,65.287243,10000
5hrYc7vyoN4,0.0,31.003502,10000
5lHRCvGpAjY,0.0,22.5,10000
5rPbT-vMl1A,0.0,56.45,10000
5sXCvGAmzeI,0.0,22.131696,10000
5woT0BW4u_I,49.5,146.83,10000
5x7gIFSXlsY,0.0,22.6,10000
63GRvB1LLjw,0.0,20.5,10000
67FS-zVQ434,64.268026,121.5,10000
6dMMXb6X-y4,32.201375,96.43736,10000
6lnmRmTBkQc,123.0,168.0,10000
6qIbEaCMSv4,0.0,20.6,10000
6vehcCcPxQ4,18.35,150.408744,10000
7At80vwNwsw,0.0,19.2,10000
7IfpJpNIWqM,4.525991,8.088758,10000
7JNgxPSeRUQ,0.0,21.2,10000
7Yk6zdymGIg,22.9,48.3,10000
7_B9UuEp51w,311.093351,354.841,10000
7jkEf8yJ9Vk,66.711123,133.047937,10000
8Dn3EBrRJ1g,0.0,21.3,10000
8EGLrmrA2jw,0.0,20.6,10000
8G30qRP7At0,57.062393,61.18124,10000
8MA94i6_0zk,0.0,20.6,10000
8XAzA5T8-2E,56.198859,114.875334,10000
8YglJNK4L4Q,517.85,565.721,10000
8mtoOwXDVeM,0.0,18.3,10000
94XkuKnpfDA,0.0,70.298603,10000
96OMuA65goo,0.0,48.586953,10000
9CjxKcmTfwc,0.0,6.219812,10000
9ERp_gy4L48,434.046552,507.520119,10000
9JH2aZObe7Q,0.0,4.9,10000
9O0ySt_0xlk,676.345,754.99,10000
9SZWd7tNAKQ,225.05,291.75,10000
9UbAgtI7CCI,74.450549,101.276691,10000
9XNx4MM4R-8,0.0,4.9,10000
9Xmbcr7cg6g,0.0,22.3,10000
9_biZE-h19U,21.046194,40.737068,10000
9lZvoublgeA,0.0,9.6,10000
A8J0xiZjpTA,76.438831,140.948292,10000
A9HuvDGAqEY,104.733503,121.977087,10000
AAG-Ms5XPp4,10.674522,114.078578,10000
AMVCuBI8Ln4,18.716462,28.94,10000
AN1yVOvhrww,0.0,20.7,10000
AS_0ncnsfX8,0.0,20.5,10000
AW165Qw4gWM,335.725085,380.55182,10000
AarT9U12F9o,564.5,615.841,10000
AbmISMpfXuY,52.91,132.57551,10000
AtJ0DTjSxak,0.0,20.5,10000
B8J3_tQkSl0,50.2,105.46107,10000
BB43Eja4Pew,38.633209,42.667379,10000
BcFSudMQQpU,53.850382,68.6,10000
BcY8iCQf924,585.1,595.704787,10000
Bgm7-APywJU,100.240208,126.532248,10000
BopGMmHXqaQ,0.0,21.078521,10000
C1b7aViT_6A,9.95,74.3,10000
CBFOTdo-CGQ,0.0,21.368823,10000
CIW-WSFdwpE,32.21916,56.032041,10000
CXB7s9NXtV8,0.0,20.5,10000
C_W7Zuxr-8s,64.8,123.23471,10000
Co6dgGX0nsI,29.3,84.2,10000
D75GA3-sL1c,0.0,18.3,10000
DS5qo6eP160,0.0,4.9,10000
DS_oDqfRLHY,0.0,4.95,10000
DaRvrogtED8,0.0,51.564062,10000
E1NuSCWieDA,89.51225,177.818793,10000
EEtQX35TVCU,27.706126,81.509714,10000
EKY5VZWwuZI,14.447786,35.05,10000
ENT0vXMK0uM,12.112448,39.435506,10000
ETWr9YKtxSY,0.0,20.132596,10000
EeOkUrocV1o,3.270325,15.962692,10000
Eo5Mw-wcXVY,0.0,46.3,10000
FAHNapxEnp0,181.01109,187.573425,10000
FEFJYfibvhw,8.563913,152.59432,10000
FKDYjwFbfNA,0.0,21.125222,10000
FQ71ekANw0E,0.0,20.5,10000
FRDsh7QACTw,0.0,22.302266,10000
FhZ8OiAoQss,0.0,20.6,10000
FroCqEWuQaM,0.0,16.3,10000
GFD37HvGx6k,0.0,3.814128,10000
GIyUt0Xm-3s,48.728817,93.777914,10000
Gi8-FZx0CLo,0.0,10.238128,10000
Gq-QIrDmGTA,49.7,59.3,10000
GrfM-otW5N4,411.275895,437.321,10000
GriVUALC6Wg,11.050005,14.075309,10000
H03canNr1xQ,36.624329,124.676776,10000
H1YKnZnJ-2c,0.0,9.609249,10000
H3ub4jKegT0,0.0,22.25,10000
H6f3KZ1X2Dw,584.157593,625.251389,10000
HBJZShBZfuw,0.0,112.126149,10000
HDduzIB8HjU,17.348707,20.440967,10000
HGLf7hGXlts,286.339175,319.062085,10000
HUchl_kAz5I,438.8,456.241,10000
H_S7N1J0Fm0,1732.35,1864.5,10000
HcnnhZkvc-Q,35.37,41.81,10000
HqQF3lApWnE,254.003979,372.27835,10000
I79TpDe3t2g,173.173781,237.28487,10000
IY0P38yrQ_Y,524.4,629.101,10000
Ir5mMDuNlBE,184.74176,253.89328,10000
IyrYPOb4IrY,566.245,606.1,10000
JFbJ9Nqlo9g,0.0,19.395394,10000
JRHSQR7eGas,0.0,20.5,10000
Jd-fp-6yI2s,0.0,8.5,10000
Jh5oX0VRnzk,49.5,56.0,10000
JogFZ4N-Xes,0.0,20.7,10000
K0qd1ghb39g,74.4,132.6,10000
KJcihO7g8KU,0.0,18.3,10000
KedXK2Bx_xo,0.0,4.9,10000
L8-VHCS2iH0,124.7,215.48,10000
LAetxFadXF4,134.153478,144.298852,10000
LDLl6vWhFFI,0.0,22.3,10000
LFzpKQppobA,174.18,220.1,10000
LXfgCCdgz-o,29.7,102.8,10000
LeRlvvV3oUs,0.0,20.4,10000
LvrSkSrYOUQ,0.0,21.7,10000
LyoRpIsQZQw,54.681416,139.400109,10000
MDNIbUSZIc8,0.0,20.5,10000
MNLWGQP9lC8,60.215164,118.5,10000
MSQ2leBJMYc,11.522697,15.003722,10000
MqQlNKfnkmw,628.1,682.44,10000
MwTbq33IZ_8,0.0,22.267203,10000
MwUIF0G3Tjo,0.0,5.378969,10000
N1kx_0DxPQo,72.745806,88.456826,10000
NVqqVDQg-3U,37.705014,43.581,10000
NYgqIicfr-c,97.787179,164.061665,10000
NbMPXiOsUDY,7.313528,9.576798,10000
NqswxL3RJuM,0.0,22.465012,10000
O6EE_LUkyT8,0.0,22.33119,10000
OudEgukqEro,0.0,20.6,10000
Ov2xZuoGIbo,0.0,16.4,10000
OyjmauViUNI,0.0,22.1,10000
PTdQo29sv2o,0.0,23.811791,10000
PZFFQX2AJS8,0.0,22.5,10000
Pvy1jiPNVIk,0.0,5.245,10000
QC0kkD1QhTQ,3.995491,7.032332,10000
QETexVf8Gz8,72.511203,90.283346,10000
QX77DnDX8EI,602.496911,629.641,10000
QY3bIsbSnC0,170.876847,219.661,10000
QiY7OFiU7Nk,0.0,20.5,10000
RAE-VcZ3u2A,0.0,17.0,10000
RIAKrUtCEgE,1151.109333,1175.865656,10000
RL_kOvS8c3Q,0.0,15.523235,10000
RLctY5UYCIs,144.0,242.55,10000
RO89dPTh464,0.0,21.38694,10000
RiivOZE9h68,0.0,5.820814,10000
RmLvWRjgOVs,0.0,63.6,10000
Rt_ljm7iBE0,0.0,9.4,10000
RzzYwyYQW2o,431.514375,458.815075,10000
S8z_ZuhJvDU,0.0,30.9,10000
SABm2JNknoo,0.0,20.5,10000
SAQ-iIJkLzA,6.1,8.9,10000
SI-rIDnYjRM,0.0,30.4,10000
SXDWc9hmj8Q,22.74,29.9,10000
Shl7FF3wLV8,0.0,22.2,10000
Sk4yi6eArU4,373.339867,400.944357,10000
SyX4vRcGe2g,76.215935,208.393708,10000
TOikX4Kfeq0,232.2,303.88,10000
TTN-NvQoRSs,0.0,22.2,10000
TqZmGCnF_qo,53.0,110.8,10000
U43CjL26jWM,22.718205,28.197742,10000
UYT6OxiWLd0,0.0,18.4,10000
UedcYofmZq4,0.0,9.778876,10000
Uqxj6BI17K0,67.31188,123.259645,10000
V8zaOhtbKxo,58.62,106.8,10000
VDjRr1mQNfE,25.1,81.75,10000
VjzhPRnIiy8,38.001252,55.818478,10000
VkDEls40ZTw,0.0,22.3,10000
VquQ2iHDHkU,5.65,30.5,10000
WOFlfKfGX-o,321.473373,339.589308,10000
WgscpAZe648,51.8,114.919583,10000
WnzS3mKQzZ4,0.0,20.1,10000
XAg7PPTqGcE,0.0,16.4,10000
XDdyMq4RDaw,124.499108,215.703722,10000
XGX92T-MICI,668.872592,670.654676,10000
XIDkdqxxL3Y,0.0,20.5,10000
XQS1RISQHjo,0.0,20.6,10000
XRMR3c2317s,79.5,132.52,10000
XW6dpbJ83AM,44.0,52.280358,10000
XcRQr9oF9DU,0.0,22.2,10000
XcfQvwr2Sog,0.0,21.95,10000
Xw43n0Hv8rY,87.992192,131.495528,10000
Y63dBBlHlSk,16.526957,25.780771,10000
YkEPMf1l2os,541.82,607.4,10000
Yr6YJd0ZNe4,305.640771,343.452216,10000
Z5tIhEdy0Cs,0.0,20.7,10000
ZQFelU44WR8,66.1,121.5,10000
ZUNsFBlaBps,12.807755,30.06206,10000
ZUWDPqu_ItA,65.556305,123.858588,10000
ZWnN0DUzSKE,167.8,231.75,10000
ZYEtwWLpARc,0.0,20.8,10000
ZYcite4w3yY,0.0,52.75,10000
ZdUv8cw8ipg,411.853361,475.077249,10000
Zj9MvFlrF0Y,0.0,20.939535,10000
ZtfIhTtHtio,51.8,114.9,10000
_1w_aFjsi4Y,163.394594,273.496291,10000
_IzZxoSvEV8,5.097857,16.560504,10000
_Xy9c_5jqC4,0.0,38.539489,10000
_b0kwFKrs5I,27.7,86.4,10000
_fTwOjle0Rc,0.0,22.319143,10000
_ntzhwsebjI,7.33,11.511051,10000
_yjCLbK-jyQ,0.0,20.5,10000
a54PYltXcwo,54.2,107.1,10000
a8gRYSVUuO4,0.0,17.2,10000
a9fYYjZaH68,1959.1,2144.4,10000
aHfCJcrNcFU,64.0,122.445553,10000
aMmcFRWRJ8E,797.607798,873.1,10000
aSywh3Rbi18,2.464271,17.203541,10000
aXOW5luBdsI,66.675506,125.310363,10000
anpZVmvSaKw,74.4,132.7,10000
b8Ou6ZEB8Kk,0.0,20.5,10000
bFPwboJnE5s,0.0,20.5,10000
be-lwcHFVf4,307.93726,350.880524,10000
bi4YEkZSnQE,0.0,1.747989,10000
bj8MeggQK4E,223.75,260.201,10000
bo4RaDO4Iy8,506.434427,560.791032,10000
bo_FuIBuCfo,0.0,16.5,10000
br61dk1MRmI,45.460533,107.889553,10000
bxf_7_5XZCU,21.35345,34.854142,10000
cKXl6_RLKYs,102.989956,169.464315,10000
cOFp6wQAmNU,0.0,81.1,10000
c_GlPbllEWc,0.0,21.666655,10000
ccjXi69TMU8,39.42,121.71,10000
cfLwgEC0w5g,170.738681,182.972417,10000
cmmxGyo2jKI,0.0,4.9,10000
d6eT0LBklWU,0.0,20.1,10000
dEEwZvXwEzo,42.550439,157.842645,10000
dc1Gw3cDfnc,114.955513,183.006797,10000
dp6ysXP_HiQ,134.417581,179.05854,10000
ds4wjoYws4Y,39.88,112.4,10000
e-MG0sVCxyY,69.957618,128.161714,10000
e1CIw_NufZw,0.0,65.0,10000
eFW16E-glSY,0.0,22.3,10000
eNeyOIUcDbM,135.600423,241.806048,10000
eVzKYLE2YgA,198.18,234.601,10000
em8xgQrGang,55.7,105.5,10000
ewO0AFruNOc,112.090118,221.192985,10000
f1tC6t4GBBs,0.0,20.8,10000
f558L2q-0Vw,0.0,3.166815,10000
fAZ03_0t-Ds,12.753555,48.686281,10000
fHKiEajZjVY,0.0,4.9,10000
fITah88SHJ8,47.3,104.1,10000
fJ9PBCpT6M0,60.818124,66.43206,10000
fJAfv0BIgM8,0.0,16.4,10000
fMiT_Jsk4rU,21.356653,34.258178,10000
fm-s3rMmxlI,0.0,20.5,10000
g1qP9wuQ5V4,0.0,20.7,10000
g4wcuqjOZuY,60.362266,144.895566,10000
gWbVUEk-miw,33.698128,89.509658,10000
gduwowu4s1M,0.0,6.178219,10000
gi4Ch6otdus,0.0,23.5,10000
glTPOprl7Dw,0.0,20.5,10000
gxjdyiOFn0M,0.0,18.5,10000
gz1zKuxTVpY,37.516889,180.042853,10000
h52FC_EIw9E,357.84284,422.8,10000
hEDnQkzZodQ,0.0,56.4,10000
hH8A9neTORg,0.0,64.7,10000
hN9ClCiCqr0,0.0,20.5,10000
hOFRbjjjwCE,432.973735,544.677504,10000
hUvSDCG4Rfw,23.7,112.4,10000
haQ3f8h4LRg,299.2,380.341,10000
hhC7RXNfbVM,0.0,20.988633,10000
i-3avsN8W9M,0.0,6.453646,10000
i8EZSzSCpN8,0.0,30.28,10000
iI8GXd-lEjw,0.0,56.5,10000
iL3cmUHsz4E,24.897867,67.499563,10000
iLHjNhzPnL0,540.8,663.141,10000
iNTiyLzlbSc,432.2,483.801,10000
ibZhnLy7vig,39.190349,41.753617,10000
